Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_02_783.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_02_799.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_02_816.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_02_849.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_02_850.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_02_883.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_02_899.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_02_933.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_02_934.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_02_967.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_02_983.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_016.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_017.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_049.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_066.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_099.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_100.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_133.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_149.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_183.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_184.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_216.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_232.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_266.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_283.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_299.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_333.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_334.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_366.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_383.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_416.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_418.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_449.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_466.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_499.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_500.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_533.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_549.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_566.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_599.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_600.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_632.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_649.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_682.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_684.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_715.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_733.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_749.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_783.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_784.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_815.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_832.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_866.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_867.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_899.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_916.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_949.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_966.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_983.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_03_999.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_032.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_033.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_066.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_082.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_116.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_117.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_149.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_165.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_199.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_200.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_233.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_249.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_282.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_283.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_315.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_332.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_366.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_367.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_399.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_416.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_432.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_466.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_467.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_499.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_515.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_549.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_550.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_583.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_599.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_633.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_634.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_665.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_683.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_698.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_734.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_735.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_765.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_783.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_798.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_832.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_833.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_865.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_882.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_916.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_917.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_949.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_966.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_04_999.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_015.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_048.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_049.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_082.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_099.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_132.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_149.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_165.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_199.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_200.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_231.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_249.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_266.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_282.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_315.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_332.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_349.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_365.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_399.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_415.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_432.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_449.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_465.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_499.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_499.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_532.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_549.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_565.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_599.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_600.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_632.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_649.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_665.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_683.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_715.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_717.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_749.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_765.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_799.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_799.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_832.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_848.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_881.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_899.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
D:\MS - ISU Stuff\Coursework\ME592\SIm App Data\IMG\robocam_2024_03_25_17_39_05_915.jpg;0;0;0;0;77.44582;78.92063;359.6784;210.9237;0.07502454
